Period start,Period end,Region ID,Region,Demand (GWh),Demand ($)
22/11/2024 22:00:00,22/11/2024 22:30:00,NZ,New Zealand,2.298,8190.03
22/11/2024 22:30:00,22/11/2024 23:00:00,NZ,New Zealand,2.209,9447.61
22/11/2024 23:00:00,22/11/2024 23:30:00,NZ,New Zealand,2.142,12197.09
22/11/2024 23:30:00,23/11/2024 00:00:00,NZ,New Zealand,2.056,13222.34
23/11/2024 00:00:00,23/11/2024 00:30:00,NZ,New Zealand,1.963,5139.69
23/11/2024 00:30:00,23/11/2024 01:00:00,NZ,New Zealand,1.891,119.18
23/11/2024 01:00:00,23/11/2024 01:30:00,NZ,New Zealand,1.842,10456.89
23/11/2024 01:30:00,23/11/2024 02:00:00,NZ,New Zealand,1.794,4792.48
23/11/2024 02:00:00,23/11/2024 02:30:00,NZ,New Zealand,1.762,3472.82
23/11/2024 02:30:00,23/11/2024 03:00:00,NZ,New Zealand,1.735,1362.8
23/11/2024 03:00:00,23/11/2024 03:30:00,NZ,New Zealand,1.719,557.67
23/11/2024 03:30:00,23/11/2024 04:00:00,NZ,New Zealand,1.706,51.3
23/11/2024 04:00:00,23/11/2024 04:30:00,NZ,New Zealand,1.667,4107.19
23/11/2024 04:30:00,23/11/2024 05:00:00,NZ,New Zealand,1.702,12863.7
23/11/2024 05:00:00,23/11/2024 05:30:00,NZ,New Zealand,1.794,20769.8
23/11/2024 05:30:00,23/11/2024 06:00:00,NZ,New Zealand,1.858,27843.9
23/11/2024 06:00:00,23/11/2024 06:30:00,NZ,New Zealand,1.928,37668.3
23/11/2024 06:30:00,23/11/2024 07:00:00,NZ,New Zealand,1.994,11077.61
23/11/2024 07:00:00,23/11/2024 07:30:00,NZ,New Zealand,2.088,9806.86
23/11/2024 07:30:00,23/11/2024 08:00:00,NZ,New Zealand,2.188,29381.16
23/11/2024 08:00:00,23/11/2024 08:30:00,NZ,New Zealand,2.282,49428.3
23/11/2024 08:30:00,23/11/2024 09:00:00,NZ,New Zealand,2.347,107008.83
23/11/2024 09:00:00,23/11/2024 09:30:00,NZ,New Zealand,2.447,157766.34
23/11/2024 09:30:00,23/11/2024 10:00:00,NZ,New Zealand,2.453,143494
23/11/2024 10:00:00,23/11/2024 10:30:00,NZ,New Zealand,2.431,33180
23/11/2024 10:30:00,23/11/2024 11:00:00,NZ,New Zealand,2.405,51850.06
23/11/2024 11:00:00,23/11/2024 11:30:00,NZ,New Zealand,2.384,31228.17
23/11/2024 11:30:00,23/11/2024 12:00:00,NZ,New Zealand,2.364,63716.96
23/11/2024 12:00:00,23/11/2024 12:30:00,NZ,New Zealand,2.329,91711.36
23/11/2024 12:30:00,23/11/2024 13:00:00,NZ,New Zealand,2.296,20231.9
23/11/2024 13:00:00,23/11/2024 13:30:00,NZ,New Zealand,2.266,18811.04
23/11/2024 13:30:00,23/11/2024 14:00:00,NZ,New Zealand,2.234,10137.92
23/11/2024 14:00:00,23/11/2024 14:30:00,NZ,New Zealand,2.231,5853.89
23/11/2024 14:30:00,23/11/2024 15:00:00,NZ,New Zealand,2.238,11051.43
23/11/2024 15:00:00,23/11/2024 15:30:00,NZ,New Zealand,2.207,4439.91
23/11/2024 15:30:00,23/11/2024 16:00:00,NZ,New Zealand,2.229,14800.75
23/11/2024 16:00:00,23/11/2024 16:30:00,NZ,New Zealand,2.252,20578.77
23/11/2024 16:30:00,23/11/2024 17:00:00,NZ,New Zealand,2.282,28901.51
23/11/2024 17:00:00,23/11/2024 17:30:00,NZ,New Zealand,2.31,82149.83
23/11/2024 17:30:00,23/11/2024 18:00:00,NZ,New Zealand,2.348,160592.93
23/11/2024 18:00:00,23/11/2024 18:30:00,NZ,New Zealand,2.355,150745.71
23/11/2024 18:30:00,23/11/2024 19:00:00,NZ,New Zealand,2.354,92678.69
23/11/2024 19:00:00,23/11/2024 19:30:00,NZ,New Zealand,2.326,42482.47
23/11/2024 19:30:00,23/11/2024 20:00:00,NZ,New Zealand,2.301,21669.74
23/11/2024 20:00:00,23/11/2024 20:30:00,NZ,New Zealand,2.291,28864.14
23/11/2024 20:30:00,23/11/2024 21:00:00,NZ,New Zealand,2.293,93477.01
23/11/2024 21:00:00,23/11/2024 21:30:00,NZ,New Zealand,2.304,144056.84
23/11/2024 21:30:00,23/11/2024 22:00:00,NZ,New Zealand,2.254,137084.03
23/11/2024 22:00:00,23/11/2024 22:30:00,NZ,New Zealand,2.177,34581.84
23/11/2024 22:30:00,23/11/2024 23:00:00,NZ,New Zealand,2.095,9432.97
23/11/2024 23:00:00,23/11/2024 23:30:00,NZ,New Zealand,2.044,13504.83
23/11/2024 23:30:00,24/11/2024 00:00:00,NZ,New Zealand,1.971,16402.66
24/11/2024 00:00:00,24/11/2024 00:30:00,NZ,New Zealand,1.89,57776.73
24/11/2024 00:30:00,24/11/2024 01:00:00,NZ,New Zealand,1.819,43292.88
24/11/2024 01:00:00,24/11/2024 01:30:00,NZ,New Zealand,1.752,13635.93
24/11/2024 01:30:00,24/11/2024 02:00:00,NZ,New Zealand,1.728,7170.07
24/11/2024 02:00:00,24/11/2024 02:30:00,NZ,New Zealand,1.709,57095.34
24/11/2024 02:30:00,24/11/2024 03:00:00,NZ,New Zealand,1.676,16695.68
24/11/2024 03:00:00,24/11/2024 03:30:00,NZ,New Zealand,1.663,15015.01
24/11/2024 03:30:00,24/11/2024 04:00:00,NZ,New Zealand,1.656,8685.96
24/11/2024 04:00:00,24/11/2024 04:30:00,NZ,New Zealand,1.657,4991.53
24/11/2024 04:30:00,24/11/2024 05:00:00,NZ,New Zealand,1.675,6641.23
24/11/2024 05:00:00,24/11/2024 05:30:00,NZ,New Zealand,1.719,10543.74
24/11/2024 05:30:00,24/11/2024 06:00:00,NZ,New Zealand,1.774,16434.33
24/11/2024 06:00:00,24/11/2024 06:30:00,NZ,New Zealand,1.837,12448.57
24/11/2024 06:30:00,24/11/2024 07:00:00,NZ,New Zealand,1.903,5876.98
24/11/2024 07:00:00,24/11/2024 07:30:00,NZ,New Zealand,1.988,8057.52
24/11/2024 07:30:00,24/11/2024 08:00:00,NZ,New Zealand,2.078,17372.98
24/11/2024 08:00:00,24/11/2024 08:30:00,NZ,New Zealand,2.173,28159.43
24/11/2024 08:30:00,24/11/2024 09:00:00,NZ,New Zealand,2.241,19828.23
24/11/2024 09:00:00,24/11/2024 09:30:00,NZ,New Zealand,2.331,20234.3
24/11/2024 09:30:00,24/11/2024 10:00:00,NZ,New Zealand,2.316,6279.31
24/11/2024 10:00:00,24/11/2024 10:30:00,NZ,New Zealand,2.318,10914.69
24/11/2024 10:30:00,24/11/2024 11:00:00,NZ,New Zealand,2.276,8160.02
24/11/2024 11:00:00,24/11/2024 11:30:00,NZ,New Zealand,2.266,7113.66
24/11/2024 11:30:00,24/11/2024 12:00:00,NZ,New Zealand,2.265,38576.74
24/11/2024 12:00:00,24/11/2024 12:30:00,NZ,New Zealand,2.25,20850.21
24/11/2024 12:30:00,24/11/2024 13:00:00,NZ,New Zealand,2.223,7962.62
24/11/2024 13:00:00,24/11/2024 13:30:00,NZ,New Zealand,2.205,2381.85
24/11/2024 13:30:00,24/11/2024 14:00:00,NZ,New Zealand,2.178,776.85
24/11/2024 14:00:00,24/11/2024 14:30:00,NZ,New Zealand,2.178,2388.72
24/11/2024 14:30:00,24/11/2024 15:00:00,NZ,New Zealand,2.181,3068.4
24/11/2024 15:00:00,24/11/2024 15:30:00,NZ,New Zealand,2.147,2359.25
24/11/2024 15:30:00,24/11/2024 16:00:00,NZ,New Zealand,2.171,1353.96
24/11/2024 16:00:00,24/11/2024 16:30:00,NZ,New Zealand,2.198,1030.96
24/11/2024 16:30:00,24/11/2024 17:00:00,NZ,New Zealand,2.242,2475.95
24/11/2024 17:00:00,24/11/2024 17:30:00,NZ,New Zealand,2.28,1824.58
24/11/2024 17:30:00,24/11/2024 18:00:00,NZ,New Zealand,2.331,1544.51
24/11/2024 18:00:00,24/11/2024 18:30:00,NZ,New Zealand,2.353,3003.4
24/11/2024 18:30:00,24/11/2024 19:00:00,NZ,New Zealand,2.359,6422.86
24/11/2024 19:00:00,24/11/2024 19:30:00,NZ,New Zealand,2.328,5557.01
24/11/2024 19:30:00,24/11/2024 20:00:00,NZ,New Zealand,2.313,3350.86
24/11/2024 20:00:00,24/11/2024 20:30:00,NZ,New Zealand,2.311,3575.02
24/11/2024 20:30:00,24/11/2024 21:00:00,NZ,New Zealand,2.339,6122.37
24/11/2024 21:00:00,24/11/2024 21:30:00,NZ,New Zealand,2.359,24065.61
24/11/2024 21:30:00,24/11/2024 22:00:00,NZ,New Zealand,2.293,7744.87
24/11/2024 22:00:00,24/11/2024 22:30:00,NZ,New Zealand,2.197,5020.68
24/11/2024 22:30:00,24/11/2024 23:00:00,NZ,New Zealand,2.091,4083.17
24/11/2024 23:00:00,24/11/2024 23:30:00,NZ,New Zealand,2.018,1545.24
24/11/2024 23:30:00,25/11/2024 00:00:00,NZ,New Zealand,1.934,1144.09
25/11/2024 00:00:00,25/11/2024 00:30:00,NZ,New Zealand,1.851,902.9
25/11/2024 00:30:00,25/11/2024 01:00:00,NZ,New Zealand,1.787,807.82
25/11/2024 01:00:00,25/11/2024 01:30:00,NZ,New Zealand,1.751,170.61
25/11/2024 01:30:00,25/11/2024 02:00:00,NZ,New Zealand,1.72,314.03
25/11/2024 02:00:00,25/11/2024 02:30:00,NZ,New Zealand,1.702,107.21
25/11/2024 02:30:00,25/11/2024 03:00:00,NZ,New Zealand,1.685,33.7
25/11/2024 03:00:00,25/11/2024 03:30:00,NZ,New Zealand,1.679,34.43
25/11/2024 03:30:00,25/11/2024 04:00:00,NZ,New Zealand,1.68,108.25
25/11/2024 04:00:00,25/11/2024 04:30:00,NZ,New Zealand,1.704,750.33
25/11/2024 04:30:00,25/11/2024 05:00:00,NZ,New Zealand,1.749,2492.32
25/11/2024 05:00:00,25/11/2024 05:30:00,NZ,New Zealand,1.856,6246.42
25/11/2024 05:30:00,25/11/2024 06:00:00,NZ,New Zealand,1.984,9063.4
25/11/2024 06:00:00,25/11/2024 06:30:00,NZ,New Zealand,2.172,35466.26
25/11/2024 06:30:00,25/11/2024 07:00:00,NZ,New Zealand,2.359,25367.1
25/11/2024 07:00:00,25/11/2024 07:30:00,NZ,New Zealand,2.523,54472.42
25/11/2024 07:30:00,25/11/2024 08:00:00,NZ,New Zealand,2.626,28559.93
25/11/2024 08:00:00,25/11/2024 08:30:00,NZ,New Zealand,2.641,49242.99
25/11/2024 08:30:00,25/11/2024 09:00:00,NZ,New Zealand,2.589,7200.54
25/11/2024 09:00:00,25/11/2024 09:30:00,NZ,New Zealand,2.602,1474.31
25/11/2024 09:30:00,25/11/2024 10:00:00,NZ,New Zealand,2.565,872.9
25/11/2024 10:00:00,25/11/2024 10:30:00,NZ,New Zealand,2.543,2261.22
25/11/2024 10:30:00,25/11/2024 11:00:00,NZ,New Zealand,2.514,4377.45
25/11/2024 11:00:00,25/11/2024 11:30:00,NZ,New Zealand,2.527,3306.55
25/11/2024 11:30:00,25/11/2024 12:00:00,NZ,New Zealand,2.524,3354.61
25/11/2024 12:00:00,25/11/2024 12:30:00,NZ,New Zealand,2.512,2745.5
25/11/2024 12:30:00,25/11/2024 13:00:00,NZ,New Zealand,2.506,2627.95
25/11/2024 13:00:00,25/11/2024 13:30:00,NZ,New Zealand,2.489,881.28
25/11/2024 13:30:00,25/11/2024 14:00:00,NZ,New Zealand,2.471,407.12
25/11/2024 14:00:00,25/11/2024 14:30:00,NZ,New Zealand,2.477,8490.95
25/11/2024 14:30:00,25/11/2024 15:00:00,NZ,New Zealand,2.472,17255.87
25/11/2024 15:00:00,25/11/2024 15:30:00,NZ,New Zealand,2.471,9879.66
25/11/2024 15:30:00,25/11/2024 16:00:00,NZ,New Zealand,2.503,10480.38
25/11/2024 16:00:00,25/11/2024 16:30:00,NZ,New Zealand,2.523,9012.53
25/11/2024 16:30:00,25/11/2024 17:00:00,NZ,New Zealand,2.547,8391.29
25/11/2024 17:00:00,25/11/2024 17:30:00,NZ,New Zealand,2.567,6249.51
25/11/2024 17:30:00,25/11/2024 18:00:00,NZ,New Zealand,2.609,8834.11
25/11/2024 18:00:00,25/11/2024 18:30:00,NZ,New Zealand,2.605,9134.88
25/11/2024 18:30:00,25/11/2024 19:00:00,NZ,New Zealand,2.588,5668.97
25/11/2024 19:00:00,25/11/2024 19:30:00,NZ,New Zealand,2.545,983.98
25/11/2024 19:30:00,25/11/2024 20:00:00,NZ,New Zealand,2.518,10975.71
25/11/2024 20:00:00,25/11/2024 20:30:00,NZ,New Zealand,2.489,10747.23
25/11/2024 20:30:00,25/11/2024 21:00:00,NZ,New Zealand,2.478,3413.32
25/11/2024 21:00:00,25/11/2024 21:30:00,NZ,New Zealand,2.48,3794.12
25/11/2024 21:30:00,25/11/2024 22:00:00,NZ,New Zealand,2.416,6810.68
25/11/2024 22:00:00,25/11/2024 22:30:00,NZ,New Zealand,2.301,2972.4
25/11/2024 22:30:00,25/11/2024 23:00:00,NZ,New Zealand,2.195,5835.8
25/11/2024 23:00:00,25/11/2024 23:30:00,NZ,New Zealand,2.12,7426.19
25/11/2024 23:30:00,26/11/2024 00:00:00,NZ,New Zealand,2.033,10166.53
26/11/2024 00:00:00,26/11/2024 00:30:00,NZ,New Zealand,1.952,1234.53
26/11/2024 00:30:00,26/11/2024 01:00:00,NZ,New Zealand,1.9,3390.66
26/11/2024 01:00:00,26/11/2024 01:30:00,NZ,New Zealand,1.854,4446.46
26/11/2024 01:30:00,26/11/2024 02:00:00,NZ,New Zealand,1.822,4321.7
26/11/2024 02:00:00,26/11/2024 02:30:00,NZ,New Zealand,1.8,3027.59
26/11/2024 02:30:00,26/11/2024 03:00:00,NZ,New Zealand,1.783,3860.97
26/11/2024 03:00:00,26/11/2024 03:30:00,NZ,New Zealand,1.772,4148.48
26/11/2024 03:30:00,26/11/2024 04:00:00,NZ,New Zealand,1.773,846.36
26/11/2024 04:00:00,26/11/2024 04:30:00,NZ,New Zealand,1.783,1011.93
26/11/2024 04:30:00,26/11/2024 05:00:00,NZ,New Zealand,1.82,3173.98
26/11/2024 05:00:00,26/11/2024 05:30:00,NZ,New Zealand,1.924,10505.66
26/11/2024 05:30:00,26/11/2024 06:00:00,NZ,New Zealand,2.045,8025.2
26/11/2024 06:00:00,26/11/2024 06:30:00,NZ,New Zealand,2.219,33304.38
26/11/2024 06:30:00,26/11/2024 07:00:00,NZ,New Zealand,2.396,10278.27
26/11/2024 07:00:00,26/11/2024 07:30:00,NZ,New Zealand,2.571,9098.9
26/11/2024 07:30:00,26/11/2024 08:00:00,NZ,New Zealand,2.677,18345.82
26/11/2024 08:00:00,26/11/2024 08:30:00,NZ,New Zealand,2.699,9943.76
26/11/2024 08:30:00,26/11/2024 09:00:00,NZ,New Zealand,2.661,7795.65
26/11/2024 09:00:00,26/11/2024 09:30:00,NZ,New Zealand,2.687,15374.71
26/11/2024 09:30:00,26/11/2024 10:00:00,NZ,New Zealand,2.661,19720.52
26/11/2024 10:00:00,26/11/2024 10:30:00,NZ,New Zealand,2.639,246954.84
26/11/2024 10:30:00,26/11/2024 11:00:00,NZ,New Zealand,2.609,290071.01
26/11/2024 11:00:00,26/11/2024 11:30:00,NZ,New Zealand,2.61,198918.39
26/11/2024 11:30:00,26/11/2024 12:00:00,NZ,New Zealand,2.607,31122.47
26/11/2024 12:00:00,26/11/2024 12:30:00,NZ,New Zealand,2.607,313828.34
26/11/2024 12:30:00,26/11/2024 13:00:00,NZ,New Zealand,2.598,319650.03
26/11/2024 13:00:00,26/11/2024 13:30:00,NZ,New Zealand,2.588,196394.39
26/11/2024 13:30:00,26/11/2024 14:00:00,NZ,New Zealand,2.581,101856.05
26/11/2024 14:00:00,26/11/2024 14:30:00,NZ,New Zealand,2.587,154957.52
26/11/2024 14:30:00,26/11/2024 15:00:00,NZ,New Zealand,2.571,253027.81
26/11/2024 15:00:00,26/11/2024 15:30:00,NZ,New Zealand,2.561,163949.46
26/11/2024 15:30:00,26/11/2024 16:00:00,NZ,New Zealand,2.597,278238.09
26/11/2024 16:00:00,26/11/2024 16:30:00,NZ,New Zealand,2.609,256808.48
26/11/2024 16:30:00,26/11/2024 17:00:00,NZ,New Zealand,2.626,221577.7
26/11/2024 17:00:00,26/11/2024 17:30:00,NZ,New Zealand,2.637,72436.64
26/11/2024 17:30:00,26/11/2024 18:00:00,NZ,New Zealand,2.668,63662.46
26/11/2024 18:00:00,26/11/2024 18:30:00,NZ,New Zealand,2.661,55345.3
26/11/2024 18:30:00,26/11/2024 19:00:00,NZ,New Zealand,2.642,44606.42
26/11/2024 19:00:00,26/11/2024 19:30:00,NZ,New Zealand,2.61,54430.97
26/11/2024 19:30:00,26/11/2024 20:00:00,NZ,New Zealand,2.579,29606.99
26/11/2024 20:00:00,26/11/2024 20:30:00,NZ,New Zealand,2.546,27039.28
26/11/2024 20:30:00,26/11/2024 21:00:00,NZ,New Zealand,2.536,30821.72
26/11/2024 21:00:00,26/11/2024 21:30:00,NZ,New Zealand,2.532,172045.96
26/11/2024 21:30:00,26/11/2024 22:00:00,NZ,New Zealand,2.461,185191.93
26/11/2024 22:00:00,26/11/2024 22:30:00,NZ,New Zealand,2.35,108449.99
26/11/2024 22:30:00,26/11/2024 23:00:00,NZ,New Zealand,2.233,44077.64
26/11/2024 23:00:00,26/11/2024 23:30:00,NZ,New Zealand,2.157,81998.18
26/11/2024 23:30:00,27/11/2024 00:00:00,NZ,New Zealand,2.068,44417.49
27/11/2024 00:00:00,27/11/2024 00:30:00,NZ,New Zealand,1.983,99144.05
27/11/2024 00:30:00,27/11/2024 01:00:00,NZ,New Zealand,1.912,49730.85
27/11/2024 01:00:00,27/11/2024 01:30:00,NZ,New Zealand,1.874,33897.87
27/11/2024 01:30:00,27/11/2024 02:00:00,NZ,New Zealand,1.838,36576.86
27/11/2024 02:00:00,27/11/2024 02:30:00,NZ,New Zealand,1.814,36471.66
27/11/2024 02:30:00,27/11/2024 03:00:00,NZ,New Zealand,1.796,30936.73
27/11/2024 03:00:00,27/11/2024 03:30:00,NZ,New Zealand,1.784,34928.1
27/11/2024 03:30:00,27/11/2024 04:00:00,NZ,New Zealand,1.779,28754.37
27/11/2024 04:00:00,27/11/2024 04:30:00,NZ,New Zealand,1.793,16544.08
27/11/2024 04:30:00,27/11/2024 05:00:00,NZ,New Zealand,1.832,4779.6
27/11/2024 05:00:00,27/11/2024 05:30:00,NZ,New Zealand,1.931,17398.14
27/11/2024 05:30:00,27/11/2024 06:00:00,NZ,New Zealand,2.05,15460.08
27/11/2024 06:00:00,27/11/2024 06:30:00,NZ,New Zealand,2.224,60796.69
27/11/2024 06:30:00,27/11/2024 07:00:00,NZ,New Zealand,2.398,14250.16
27/11/2024 07:00:00,27/11/2024 07:30:00,NZ,New Zealand,2.573,148361.83
27/11/2024 07:30:00,27/11/2024 08:00:00,NZ,New Zealand,2.67,285221.25
27/11/2024 08:00:00,27/11/2024 08:30:00,NZ,New Zealand,2.7,374875.88
27/11/2024 08:30:00,27/11/2024 09:00:00,NZ,New Zealand,2.658,235690.67
27/11/2024 09:00:00,27/11/2024 09:30:00,NZ,New Zealand,2.685,298003.64
27/11/2024 09:30:00,27/11/2024 10:00:00,NZ,New Zealand,2.641,216342.46
27/11/2024 10:00:00,27/11/2024 10:30:00,NZ,New Zealand,2.634,236129.5
27/11/2024 10:30:00,27/11/2024 11:00:00,NZ,New Zealand,2.604,45724.49
27/11/2024 11:00:00,27/11/2024 11:30:00,NZ,New Zealand,2.615,293090.74
27/11/2024 11:30:00,27/11/2024 12:00:00,NZ,New Zealand,2.604,277445.18
27/11/2024 12:00:00,27/11/2024 12:30:00,NZ,New Zealand,2.587,290960.45
27/11/2024 12:30:00,27/11/2024 13:00:00,NZ,New Zealand,2.581,326110.66
27/11/2024 13:00:00,27/11/2024 13:30:00,NZ,New Zealand,2.571,296252.41
27/11/2024 13:30:00,27/11/2024 14:00:00,NZ,New Zealand,2.568,110107.59
27/11/2024 14:00:00,27/11/2024 14:30:00,NZ,New Zealand,2.577,7853.03
27/11/2024 14:30:00,27/11/2024 15:00:00,NZ,New Zealand,2.577,7029.89
27/11/2024 15:00:00,27/11/2024 15:30:00,NZ,New Zealand,2.559,6560.3
27/11/2024 15:30:00,27/11/2024 16:00:00,NZ,New Zealand,2.585,22605.02
27/11/2024 16:00:00,27/11/2024 16:30:00,NZ,New Zealand,2.588,183373.8
27/11/2024 16:30:00,27/11/2024 17:00:00,NZ,New Zealand,2.603,188832.39
27/11/2024 17:00:00,27/11/2024 17:30:00,NZ,New Zealand,2.605,183389.94
27/11/2024 17:30:00,27/11/2024 18:00:00,NZ,New Zealand,2.629,191335.3
27/11/2024 18:00:00,27/11/2024 18:30:00,NZ,New Zealand,2.583,234431.59
27/11/2024 18:30:00,27/11/2024 19:00:00,NZ,New Zealand,2.592,158800.75
27/11/2024 19:00:00,27/11/2024 19:30:00,NZ,New Zealand,2.559,131918.19
27/11/2024 19:30:00,27/11/2024 20:00:00,NZ,New Zealand,2.533,149634.55
27/11/2024 20:00:00,27/11/2024 20:30:00,NZ,New Zealand,2.518,165768.67
27/11/2024 20:30:00,27/11/2024 21:00:00,NZ,New Zealand,2.512,178487.5
27/11/2024 21:00:00,27/11/2024 21:30:00,NZ,New Zealand,2.52,250071.76
27/11/2024 21:30:00,27/11/2024 22:00:00,NZ,New Zealand,2.462,178129.72
27/11/2024 22:00:00,27/11/2024 22:30:00,NZ,New Zealand,2.356,127456.1
27/11/2024 22:30:00,27/11/2024 23:00:00,NZ,New Zealand,2.249,57167.31
27/11/2024 23:00:00,27/11/2024 23:30:00,NZ,New Zealand,2.182,94922.46
27/11/2024 23:30:00,28/11/2024 00:00:00,NZ,New Zealand,2.1,137450.73
28/11/2024 00:00:00,28/11/2024 00:30:00,NZ,New Zealand,2.014,86837.36
28/11/2024 00:30:00,28/11/2024 01:00:00,NZ,New Zealand,1.948,48292.71
28/11/2024 01:00:00,28/11/2024 01:30:00,NZ,New Zealand,1.896,40794.75
28/11/2024 01:30:00,28/11/2024 02:00:00,NZ,New Zealand,1.855,32978.17
28/11/2024 02:00:00,28/11/2024 02:30:00,NZ,New Zealand,1.832,39351.62
28/11/2024 02:30:00,28/11/2024 03:00:00,NZ,New Zealand,1.811,32186.55
28/11/2024 03:00:00,28/11/2024 03:30:00,NZ,New Zealand,1.795,22423.56
28/11/2024 03:30:00,28/11/2024 04:00:00,NZ,New Zealand,1.789,30629.11
28/11/2024 04:00:00,28/11/2024 04:30:00,NZ,New Zealand,1.8,33236.09
28/11/2024 04:30:00,28/11/2024 05:00:00,NZ,New Zealand,1.835,26503.82
28/11/2024 05:00:00,28/11/2024 05:30:00,NZ,New Zealand,1.925,41418.63
28/11/2024 05:30:00,28/11/2024 06:00:00,NZ,New Zealand,2.043,30043.13
28/11/2024 06:00:00,28/11/2024 06:30:00,NZ,New Zealand,2.216,95298.62
28/11/2024 06:30:00,28/11/2024 07:00:00,NZ,New Zealand,2.378,146435.26
28/11/2024 07:00:00,28/11/2024 07:30:00,NZ,New Zealand,2.547,124803.2
28/11/2024 07:30:00,28/11/2024 08:00:00,NZ,New Zealand,2.656,100818.21
28/11/2024 08:00:00,28/11/2024 08:30:00,NZ,New Zealand,2.685,35545.51
28/11/2024 08:30:00,28/11/2024 09:00:00,NZ,New Zealand,2.654,27734.86
28/11/2024 09:00:00,28/11/2024 09:30:00,NZ,New Zealand,2.681,71140.72
28/11/2024 09:30:00,28/11/2024 10:00:00,NZ,New Zealand,2.657,32654
28/11/2024 10:00:00,28/11/2024 10:30:00,NZ,New Zealand,2.637,33830.23
28/11/2024 10:30:00,28/11/2024 11:00:00,NZ,New Zealand,2.607,13558.42
28/11/2024 11:00:00,28/11/2024 11:30:00,NZ,New Zealand,2.619,67840.48
28/11/2024 11:30:00,28/11/2024 12:00:00,NZ,New Zealand,2.607,66380.97
28/11/2024 12:00:00,28/11/2024 12:30:00,NZ,New Zealand,2.59,18004.32
28/11/2024 12:30:00,28/11/2024 13:00:00,NZ,New Zealand,2.591,3108.94
28/11/2024 13:00:00,28/11/2024 13:30:00,NZ,New Zealand,2.588,1196.19
28/11/2024 13:30:00,28/11/2024 14:00:00,NZ,New Zealand,2.587,859.26
28/11/2024 14:00:00,28/11/2024 14:30:00,NZ,New Zealand,2.598,2163.28
28/11/2024 14:30:00,28/11/2024 15:00:00,NZ,New Zealand,2.592,12522.52
28/11/2024 15:00:00,28/11/2024 15:30:00,NZ,New Zealand,2.577,12637.49
28/11/2024 15:30:00,28/11/2024 16:00:00,NZ,New Zealand,2.607,40963.26
28/11/2024 16:00:00,28/11/2024 16:30:00,NZ,New Zealand,2.608,63228.94
28/11/2024 16:30:00,28/11/2024 17:00:00,NZ,New Zealand,2.619,122229.86
28/11/2024 17:00:00,28/11/2024 17:30:00,NZ,New Zealand,2.614,71360.19
28/11/2024 17:30:00,28/11/2024 18:00:00,NZ,New Zealand,2.639,63310
28/11/2024 18:00:00,28/11/2024 18:30:00,NZ,New Zealand,2.622,11264.47
28/11/2024 18:30:00,28/11/2024 19:00:00,NZ,New Zealand,2.608,3340.54
28/11/2024 19:00:00,28/11/2024 19:30:00,NZ,New Zealand,2.578,6275.9
28/11/2024 19:30:00,28/11/2024 20:00:00,NZ,New Zealand,2.536,7791.24
28/11/2024 20:00:00,28/11/2024 20:30:00,NZ,New Zealand,2.506,8519.49
28/11/2024 20:30:00,28/11/2024 21:00:00,NZ,New Zealand,2.523,11541.67
28/11/2024 21:00:00,28/11/2024 21:30:00,NZ,New Zealand,2.535,73293.68
28/11/2024 21:30:00,28/11/2024 22:00:00,NZ,New Zealand,2.464,79337.76
28/11/2024 22:00:00,28/11/2024 22:30:00,NZ,New Zealand,2.363,14444.35
28/11/2024 22:30:00,28/11/2024 23:00:00,NZ,New Zealand,2.258,4561.02
28/11/2024 23:00:00,28/11/2024 23:30:00,NZ,New Zealand,2.189,10871.5
28/11/2024 23:30:00,29/11/2024 00:00:00,NZ,New Zealand,2.098,25637.39
29/11/2024 00:00:00,29/11/2024 00:30:00,NZ,New Zealand,2.01,10736.17
29/11/2024 00:30:00,29/11/2024 01:00:00,NZ,New Zealand,1.938,6269.33
29/11/2024 01:00:00,29/11/2024 01:30:00,NZ,New Zealand,1.891,201.07
29/11/2024 01:30:00,29/11/2024 02:00:00,NZ,New Zealand,1.854,11108.56
29/11/2024 02:00:00,29/11/2024 02:30:00,NZ,New Zealand,1.829,8964.7
29/11/2024 02:30:00,29/11/2024 03:00:00,NZ,New Zealand,1.802,22415.93
29/11/2024 03:00:00,29/11/2024 03:30:00,NZ,New Zealand,1.792,29898.08
29/11/2024 03:30:00,29/11/2024 04:00:00,NZ,New Zealand,1.783,4814.1
29/11/2024 04:00:00,29/11/2024 04:30:00,NZ,New Zealand,1.793,15601.62
29/11/2024 04:30:00,29/11/2024 05:00:00,NZ,New Zealand,1.838,5435.13
29/11/2024 05:00:00,29/11/2024 05:30:00,NZ,New Zealand,1.938,5721.25
29/11/2024 05:30:00,29/11/2024 06:00:00,NZ,New Zealand,2.043,8516.65
29/11/2024 06:00:00,29/11/2024 06:30:00,NZ,New Zealand,2.209,80655.18
29/11/2024 06:30:00,29/11/2024 07:00:00,NZ,New Zealand,2.369,64354.8
29/11/2024 07:00:00,29/11/2024 07:30:00,NZ,New Zealand,2.537,198767.29
29/11/2024 07:30:00,29/11/2024 08:00:00,NZ,New Zealand,2.651,371555.61
29/11/2024 08:00:00,29/11/2024 08:30:00,NZ,New Zealand,2.683,278567.79
29/11/2024 08:30:00,29/11/2024 09:00:00,NZ,New Zealand,2.65,276384.72
29/11/2024 09:00:00,29/11/2024 09:30:00,NZ,New Zealand,2.676,212322.74
